Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording088	ProVisioNET_study_213_05	Male	Expert	Chatting_with_neighbour	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0																								28072															180	180	180	180	1	3848	180	Material_Teacher	Material_Teacher	0				0			180	180	180	180	1	3848	180	200	200	200	200	1	3828	200	0				
Recording088	ProVisioNET_study_213_05	Male	Expert	Chatting_with_neighbour	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0																								28072															11843	846	140	1469	14	0	1469	Material_Teacher	Material_Teacher	0				0			13402	4467	2029	7775	3	0	2029	13422	4474	2029	7795	3	0	2029	0				
Recording088	ProVisioNET_study_213_05	Male	Expert	Chatting_with_neighbour	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0																								28072															5961	351	4	1259	17	4588	100	Material_Teacher	Material_Teacher	0				0			7020	3510	3398	3622	2	4588	3398	7080	3540	3418	3662	2	4568	3418	7				
Recording088	ProVisioNET_study_213_05	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									28897	0																								28072															0				0			Material_Teacher	Material_Teacher	0				0			0				0			0				0			0				
Recording088	ProVisioNET_study_213_05	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									28897	0																								28072															11843	846	140	1469	14	0	1469	Material_Teacher	Material_Teacher	0				0			13402	4467	2029	7775	3	0	2029	13422	4474	2029	7795	3	0	2029	0				
Recording088	ProVisioNET_study_213_05	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									28897	0																								28072															4977	452	80	1479	11	2189	1479	Material_Teacher	Material_Teacher	0				0			5317	1063	680	1479	5	2189	1479	5457	1091	680	1519	5	2149	1519	3	14182	14082	154,18	256,05
Recording088	ProVisioNET_study_213_05	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									28897	0																								28072															180	180	180	180	1	3848	180	Material_Teacher	Material_Teacher	0				0			180	180	180	180	1	3848	180	200	200	200	200	1	3828	200	0				
Recording088	ProVisioNET_study_213_05	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									28897	0																								28072															11843	846	140	1469	14	0	1469	Material_Teacher	Material_Teacher	0				0			13402	4467	2029	7775	3	0	2029	13422	4474	2029	7795	3	0	2029	0				
Recording088	ProVisioNET_study_213_05	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									28897	0																								28072															7044	391	80	1259	18	4588	100	Material_Teacher	Material_Teacher	0				0			8123	4061	3398	4725	2	4588	3398	8183	4091	3418	4765	2	4568	3418	7				
Recording088	ProVisioNET_study_213_05	Male	Expert	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						3269														0				0			Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			0				0			0				0			0				
Recording088	ProVisioNET_study_213_05	Male	Expert	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						3269														4686	2343	1101	3584	2	0	1101	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			4686	2343	1101	3584	2	0	1101	4726	2363	1101	3624	2	0	1101	0				
Recording088	ProVisioNET_study_213_05	Male	Expert	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						3269														660	132	80	200	5	1341	120	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			780	780	780	780	1	1341	780	800	800	800	800	1	1321	800	3				
Recording088	ProVisioNET_study_213_05	Male	Expert	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						3269														4686	2343	1101	3584	2	0	1101	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			4686	2343	1101	3584	2	0	1101	4726	2363	1101	3624	2	0	1101	0				
Recording088	ProVisioNET_study_213_05	Male	Expert	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												5825	0																						3269														4198	1049	560	1219	4	8997	1199	Bianca	Bianca	0				0			4317	1439	560	2559	3	8997	1199	4397	1466	620	2559	3	8977	1219	0				
Recording088	ProVisioNET_study_213_05	Male	Expert	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												5825	0																						3269														6753	1351	320	3898	5	0	1101	Bianca	Bianca	0				0			6753	1351	320	3898	5	0	1101	6873	1375	320	3938	5	0	1101	0				
Recording088	ProVisioNET_study_213_05	Male	Expert	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												5825	0																						3269														2299	255	80	879	9	1341	120	Bianca	Bianca	0				0			2559	853	420	1359	3	1341	780	2638	879	460	1379	3	1321	800	4	7118		107,6	
Recording088	ProVisioNET_study_213_05	Male	Expert	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												5825	0																						3269														879	293	160	380	3	6738	380	Bianca	Bianca	0				0			879	293	160	380	3	6738	380	1059	353	260	420	3	6698	420	0		7118		107,6
Recording088	ProVisioNET_study_213_05	Male	Expert	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												5825	0																						3269														4999	2500	1101	3898	2	0	1101	Bianca	Bianca	0				0			4999	2500	1101	3898	2	0	1101	5039	2520	1101	3938	2	0	1101	0				
Recording088	ProVisioNET_study_213_05	Male	Expert	Clicking_pen_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												5825	0																						3269														280	280	280	280	1	13194	280	Bianca	Bianca	0				0			280	280	280	280	1	13194	280	300	300	300	300	1	13174	300	0				
Recording088	ProVisioNET_study_213_05	Male	Expert	Clicking_pen_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												5825	0																						3269														7336	917	240	3158	8	16033	440	Bianca	Bianca	0				0			7755	3878	3498	4258	2	16033	4258	7795	3898	3518	4277	2	16013	4277	3				
Recording088	ProVisioNET_study_213_05	Male	Expert	Clicking_pen_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												5825	0																						3269														180	180	180	180	1	14953	180	Bianca	Bianca	0				0			180	180	180	180	1	14953	180	200	200	200	200	1	14933	200	0				
Recording088	ProVisioNET_study_213_05	Male	Expert	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	160	160	160	160	1	0	160	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			160	160	160	160	1	0	160	160	160	160	160	1	0	160	0		160		465,33
Recording088	ProVisioNET_study_213_05	Male	Expert	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1137	379	100	777	3	2099	260	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			1257	629	480	777	2	2099	480	1317	659	520	797	2	2059	520	0	2059	2578	220,57	200,06
Recording088	ProVisioNET_study_213_05	Male	Expert	Drawing	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	12073	464	100	1519	26	6196	600	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			13072	4357	2219	5437	3	6196	5437	13152	4384	2239	5477	3	6156	5477	18				
Recording088	ProVisioNET_study_213_05	Male	Expert	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	2558	512	240	919	5	3278	640	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			2678	670	240	999	4	3278	999	2878	720	260	1059	4	3218	1059	0	3218	14771	437,45	406,63
Recording088	ProVisioNET_study_213_05	Male	Expert	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	4597	460	100	1559	10	500	1559	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			4797	800	180	1559	6	500	1559	5057	843	240	1579	6	480	1579	3	480	2059	115,07	220,57
Recording088	ProVisioNET_study_213_05	Male	Expert	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1137	379	100	777	3	2099	260	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			1257	629	480	777	2	2099	480	1317	659	520	797	2	2059	520	0	2059	2578	220,57	200,06
Recording088	ProVisioNET_study_213_05	Male	Expert	Drawing	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	3198	400	180	580	8	13212	320	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			3638	1819	839	2798	2	13212	839	3758	1879	899	2858	2	13152	899	3	14771		406,63	
Recording088	ProVisioNET_study_213_05	Male	Expert	Drawing	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	660	330	240	420	2	240	240	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			660	330	240	420	2	240	240	780	390	320	460	2	160	320	0	160	480	465,33	115,07
Recording088	ProVisioNET_study_213_05	Male	Expert	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	160	160	160	160	1	0	160	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			160	160	160	160	1	0	160	160	160	160	160	1	0	160	0		160		465,33
Recording088	ProVisioNET_study_213_05	Male	Expert	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1137	379	100	777	3	2099	260	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			1257	629	480	777	2	2099	480	1317	659	520	797	2	2059	520	0	2059	2578	220,57	200,06
