Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0																								3746															2327	388	140	828	6	0	828	Bianca	Bianca	0				0			2687	2687	2687	2687	1	0	2687	2687	2687	2687	2687	1	0	2687	2		2687		402,67
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0																								3746															360	360	360	360	1	3447	360	Bianca	Bianca	0				0			360	360	360	360	1	3447	360	380	380	380	380	1	3427	380	0	3427		209,1	
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4824	0																								3746															400	400	400	400	1	4006	400	Classroom_Others	Classroom_Others	0				0			400	400	400	400	1	4006	400	420	420	420	420	1	3986	420	0				
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4824	0																								3746															760	380	240	520	2	4726	520	Classroom_Others	Classroom_Others	0				0			760	380	240	520	2	4726	520	820	410	280	540	2	4706	540	0	4706	24854	123,25	180,63
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4824	0																								3746															2307	385	120	828	6	0	828	Classroom_Others	Classroom_Others	0				0			2527	1264	120	2407	2	0	2407	2527	1264	120	2407	2	0	2407	2				
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4824	0																								3746															13301	215	80	720	62	2547	140	Classroom_Others	Classroom_Others	0				0			24554	4092	200	15451	6	2547	879	24834	4139	260	15471	6	2447	979	5	22196	3427	141,35	209,1
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4824	0																								3746															2327	388	140	828	6	0	828	Classroom_Others	Classroom_Others	0				0			2687	2687	2687	2687	1	0	2687	2687	2687	2687	2687	1	0	2687	2		2687		402,67
Recording087	ProVisioNET_study_212_04	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4824	0																								3746															360	360	360	360	1	3447	360	Classroom_Others	Classroom_Others	0				0			360	360	360	360	1	3447	360	380	380	380	380	1	3427	380	0	3427		209,1	
Recording087	ProVisioNET_study_212_04	Female	Expert	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						5934														966	483	340	626	2	0	626	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			966	483	340	626	2	0	626	1046	523	420	626	2	0	626	0		626		246,49
Recording087	ProVisioNET_study_212_04	Female	Expert	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						5934														5567	309	100	789	18	1386	340	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			7186	2395	2059	2728	3	1386	2399	7306	2435	2119	2768	3	1366	2419	6	6423		225,93	
Recording087	ProVisioNET_study_212_04	Female	Expert	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						5934														0				0			Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			0				0			0				0			0				
Recording087	ProVisioNET_study_212_04	Female	Expert	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						5934														5567	309	100	789	18	1386	340	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			7186	2395	2059	2728	3	1386	2399	7306	2435	2119	2768	3	1366	2419	6	6423		225,93	
Recording087	ProVisioNET_study_212_04	Female	Expert	Clicking_pen	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						5934														160	160	160	160	1	3944	160	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			160	160	160	160	1	3944	160	180	180	180	180	1	3924	180	0				
Recording087	ProVisioNET_study_212_04	Female	Expert	Clicking_pen	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						5934														120	120	120	120	1	646	120	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			120	120	120	120	1	646	120	140	140	140	140	1	626	140	0	626		246,49	
Recording087	ProVisioNET_study_212_04	Female	Expert	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												9191	0																						5934														2385	298	100	640	8	0	626	Classroom_Others	Classroom_Others	0				0			2745	549	120	1179	5	0	626	2925	585	140	1219	5	0	626	1	18616	626	270,62	246,49
Recording087	ProVisioNET_study_212_04	Female	Expert	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												9191	0																						5934														9534	298	100	819	32	1386	340	Classroom_Others	Classroom_Others	0				0			11933	1326	220	2758	9	1386	2399	12433	1381	260	2798	9	1366	2419	10	6423	9221	225,93	308,38
Recording087	ProVisioNET_study_212_04	Female	Expert	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												9191	0																						5934														1059	353	100	840	3	22353	100	Classroom_Others	Classroom_Others	0				0			1239	1239	1239	1239	1	22353	1239	1259	1259	1259	1259	1	22333	1259	1	22333		100,05	
Recording087	ProVisioNET_study_212_04	Female	Expert	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												9191	0																						5934														5408	386	100	1659	14	14878	180	Classroom_Others	Classroom_Others	0				0			6128	1021	220	3150	6	14878	1119	6428	1071	220	3230	6	14798	1199	4	14798	17656	357,27	219,7
Recording087	ProVisioNET_study_212_04	Female	Expert	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												9191	0																						5934														5597	311	100	819	18	1386	340	Classroom_Others	Classroom_Others	0				0			7216	2405	2059	2758	3	1386	2399	7336	2445	2119	2798	3	1366	2419	6	6423	9221	225,93	308,38
Recording087	ProVisioNET_study_212_04	Female	Expert	Clicking_pen_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												9191	0																						5934														2339	292	80	700	8	3944	160	Classroom_Others	Classroom_Others	0				0			2658	443	160	939	6	3944	160	2918	486	180	999	6	3924	180	0	18316	18616	227,53	270,62
Recording087	ProVisioNET_study_212_04	Female	Expert	Clicking_pen_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												9191	0																						5934														460	230	120	340	2	646	120	Classroom_Others	Classroom_Others	0				0			460	230	120	340	2	646	120	520	260	140	380	2	626	140	0	626		246,49	
Recording087	ProVisioNET_study_212_04	Female	Expert	Clicking_pen_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												9191	0																						5934														200	200	200	200	1	9261	200	Classroom_Others	Classroom_Others	0				0			200	200	200	200	1	9261	200	240	240	240	240	1	9221	240	0	9221		308,38	
Recording087	ProVisioNET_study_212_04	Female	Expert	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	0				0			Board_Screen		0				0			0				0			0				0			0				
Recording087	ProVisioNET_study_212_04	Female	Expert	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	9135	507	100	1539	18	9874	240	Board_Screen		0				0			11253	2813	240	7775	4	9874	240	11513	2878	280	7835	4	9834	280	2	12952	10114	279,67	136,57
Recording087	ProVisioNET_study_212_04	Female	Expert	Drawing	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	4337	334	80	1199	13	3378	360	Board_Screen		0				0			5217	1739	120	4138	3	3378	4138	5337	1779	180	4158	3	3358	4158	5				
Recording087	ProVisioNET_study_212_04	Female	Expert	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	180	180	180	180	1	27823	180	Board_Screen		0				0			180	180	180	180	1	27823	180	220	220	220	220	1	27783	220	0	27783	28003	298,77	214,86
Recording087	ProVisioNET_study_212_04	Female	Expert	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	3838	240	100	400	16	7795	100	Board_Screen		0				0			4597	919	100	3598	5	7795	100	4737	947	100	3598	5	7795	100	6	14591	8335	241,54	288,4
Recording087	ProVisioNET_study_212_04	Female	Expert	Drawing	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1759	352	100	620	5	8395	620	Board_Screen		0				0			2079	1039	740	1339	2	8395	1339	2159	1079	760	1399	2	8335	1399	1	8335		288,4	
Recording087	ProVisioNET_study_212_04	Female	Expert	Drawing	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	2638	528	120	1099	5	0	120	Board_Screen		0				0			2738	2738	2738	2738	1	0	2738	2738	2738	2738	2738	1	0	2738	4				
Recording087	ProVisioNET_study_212_04	Female	Expert	Drawing	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	180	180	180	180	1	12772	180	Board_Screen		0				0			180	180	180	180	1	12772	180	240	240	240	240	1	12712	240	0	12712	12952	274,65	279,67
Recording087	ProVisioNET_study_212_04	Female	Expert	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	0				0			Board_Screen		0				0			0				0			0				0			0				
Recording087	ProVisioNET_study_212_04	Female	Expert	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	9135	507	100	1539	18	9874	240	Board_Screen		0				0			11253	2813	240	7775	4	9874	240	11513	2878	280	7835	4	9834	280	2	12952	10114	279,67	136,57
