Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording118	ProVisioNET_study_138_06	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5025	0																								3319															8695	580	80	2419	15	0	1240	Bianca	Bianca	5,65024	0				0				9175	918	180	3138	10	0	1240	9475	948	200	3198	10	0	1240	2	1480	1240	425,76	266,37
Recording118	ProVisioNET_study_138_06	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5025	0																								3319															140	140	140	140	1	6757	140	Bianca	Bianca	5,72959	0				0				140	140	140	140	1	6757	140	140	140	140	140	1	6757	140	0				
Recording118	ProVisioNET_study_138_06	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5025	0																								3319															2239	746	360	1240	3	0	1240	Bianca	Bianca	5,60517	0				0				2239	746	360	1240	3	0	1240	2279	760	380	1240	3	0	1240	0	1480	1240	425,76	266,37
Recording118	ProVisioNET_study_138_06	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5025	0																								3319															180	180	180	180	1	1300	180	Bianca	Bianca	5,64502	0				0				180	180	180	180	1	1300	180	240	240	240	240	1	1240	240	0	1240	1480	266,37	425,76
Recording118	ProVisioNET_study_138_06	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5025	0																								3319															2519	420	80	819	6	12533	600	Bianca	Bianca	5,45697	0				0				2818	939	600	1399	3	12533	600	2918	973	620	1399	3	12513	620	2				
Recording118	ProVisioNET_study_138_06	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5025	0																								3319															919	919	919	919	1	17690	919	Bianca	Bianca	5,45092	0				0				919	919	919	919	1	17690	919	959	959	959	959	1	17650	959	0	17650		284,91	
Recording118	ProVisioNET_study_138_06	Male	Novice	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						18554														4837	806	280	1759	6	3106	1019	Carl(a),Disruptive_Person		5,48204	0				0				4837	806	280	1759	6	3106	1019	5057	843	360	1759	6	3106	1019	0	6124	4125	367,62	447,32
Recording118	ProVisioNET_study_138_06	Male	Novice	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						18554														4098	585	200	1939	7	1067	560	Carl(a),Disruptive_Person		5,44149	0				0				4098	585	200	1939	7	1067	560	4557	651	220	1999	7	1007	620	0	1007	1627	492,48	443,76
Recording118	ProVisioNET_study_138_06	Male	Novice	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						18554														1419	203	80	380	7	867	140	Carl(a),Disruptive_Person		5,56264	0				0				1539	385	140	700	4	867	140	1699	425	180	760	4	827	180	1	1627	1007	443,76	492,48
Recording118	ProVisioNET_study_138_06	Male	Novice	Clicking_pen	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						18554														500	100	80	120	5	368	80	Carl(a),Disruptive_Person		5,45934	0				0				540	135	80	260	4	368	80	660	165	100	280	4	328	120	1	17158	10122	181,45	814,31
Recording118	ProVisioNET_study_138_06	Male	Novice	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						18554														1419	203	80	380	7	867	140	Carl(a),Disruptive_Person		5,56264	0				0				1539	385	140	700	4	867	140	1699	425	180	760	4	827	180	1	1627	1007	443,76	492,48
Recording118	ProVisioNET_study_138_06	Male	Novice	Clicking_pen	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						18554														4285	357	80	700	12	0	108	Carl(a),Disruptive_Person		5,57991	0				0				4765	1191	108	3098	4	0	108	4805	1201	108	3138	4	0	108	6		12001		506,47
Recording118	ProVisioNET_study_138_06	Male	Novice	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												21572	0																						18554														6056	757	280	1759	8	3106	1019	Material_Teacher	Material_Teacher	5,52822	0				0				6056	757	280	1759	8	3106	1019	6316	790	360	1759	8	3106	1019	0	6124	4125	367,62	447,32
Recording118	ProVisioNET_study_138_06	Male	Novice	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												21572	0																						18554														4797	600	200	1939	8	1067	560	Material_Teacher	Material_Teacher	5,44697	0				0				4797	600	200	1939	8	1067	560	5297	662	220	1999	8	1007	620	0	1007	1627	492,48	443,76
Recording118	ProVisioNET_study_138_06	Male	Novice	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												21572	0																						18554														1419	203	80	380	7	867	140	Material_Teacher	Material_Teacher	5,56264	0				0				1539	385	140	700	4	867	140	1699	425	180	760	4	827	180	1	1627	1007	443,76	492,48
Recording118	ProVisioNET_study_138_06	Male	Novice	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												21572	0																						18554														600	100	80	120	6	368	80	Material_Teacher	Material_Teacher	5,49432	0				0				640	128	80	260	5	368	80	859	172	100	280	5	328	120	1	17158	10122	181,45	814,31
Recording118	ProVisioNET_study_138_06	Male	Novice	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												21572	0																						18554														1419	203	80	380	7	867	140	Material_Teacher	Material_Teacher	5,56264	0				0				1539	385	140	700	4	867	140	1699	425	180	760	4	827	180	1	1627	1007	443,76	492,48
Recording118	ProVisioNET_study_138_06	Male	Novice	Clicking_pen_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												21572	0																						18554														7833	290	49	959	27	0	108	Material_Teacher	Material_Teacher	5,55699	0				0				9192	1149	108	3098	8	0	108	9272	1159	108	3138	8	0	108	12		12001		506,47
Recording118	ProVisioNET_study_138_06	Male	Novice	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	10134	1126	160	2958	9	4469	2958	Bianca,Disruptive_Person	Bianca,Disruptive_Person	5,09707	0				0				11293	2259	420	5037	5	4469	2958	11513	2303	460	5077	5	4449	2978	1	9466	7427	292,93	311,31
Recording118	ProVisioNET_study_138_06	Male	Novice	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1466	366	140	660	4	12344	660	Bianca,Disruptive_Person	Bianca,Disruptive_Person	5,3231	0				0				1466	366	140	660	4	12344	660	1685	421	220	680	4	12324	680	0	20119		492,87	
Recording118	ProVisioNET_study_138_06	Male	Novice	Drawing	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1979	330	100	1059	6	15382	100	Bianca,Disruptive_Person	Bianca,Disruptive_Person	4,61414	0				0				2159	1079	580	1579	2	15382	1579	2199	1099	580	1619	2	15342	1619	1				
Recording118	ProVisioNET_study_138_06	Male	Novice	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1259	210	120	440	6	13343	120	Bianca,Disruptive_Person	Bianca,Disruptive_Person	5,28013	0				0				1459	486	120	859	3	13343	480	1499	500	160	859	3	13343	480	1		13823		136,89
Recording118	ProVisioNET_study_138_06	Male	Novice	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	680	340	220	460	2	13843	460	Bianca,Disruptive_Person	Bianca,Disruptive_Person	5,46202	0				0				740	740	740	740	1	13843	740	760	760	760	760	1	13823	760	0	13823		136,89	
Recording118	ProVisioNET_study_138_06	Male	Novice	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1466	366	140	660	4	12344	660	Bianca,Disruptive_Person	Bianca,Disruptive_Person	5,3231	0				0				1466	366	140	660	4	12344	660	1685	421	220	680	4	12324	680	0	20119		492,87	
Recording118	ProVisioNET_study_138_06	Male	Novice	Drawing	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	4928	2464	1999	2930	2	0	2930	Bianca,Disruptive_Person	Bianca,Disruptive_Person	4,85416	0				0				4928	2464	1999	2930	2	0	2930	4968	2484	2039	2930	2	0	2930	0	7427	9466	311,31	292,93
Recording118	ProVisioNET_study_138_06	Male	Novice	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	10134	1126	160	2958	9	4469	2958	Bianca,Disruptive_Person	Bianca,Disruptive_Person	5,09707	0				0				11293	2259	420	5037	5	4469	2958	11513	2303	460	5077	5	4449	2978	1	9466	7427	292,93	311,31
Recording118	ProVisioNET_study_138_06	Male	Novice	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1466	366	140	660	4	12344	660	Bianca,Disruptive_Person	Bianca,Disruptive_Person	5,3231	0				0				1466	366	140	660	4	12344	660	1685	421	220	680	4	12324	680	0	20119		492,87	
Recording118	ProVisioNET_study_138_06	Male	Novice	Drawing_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1979	330	100	1059	6	15382	100	Bianca,Disruptive_Person	Bianca,Disruptive_Person	4,61414	0				0				2159	1079	580	1579	2	15382	1579	2199	1099	580	1619	2	15342	1619	1				
Recording118	ProVisioNET_study_138_06	Male	Novice	Drawing_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1259	210	120	440	6	13343	120	Bianca,Disruptive_Person	Bianca,Disruptive_Person	5,28013	0				0				1459	486	120	859	3	13343	480	1499	500	160	859	3	13343	480	1		13823		136,89
