Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording124	ProVisioNET_study_230_06	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									9611	0																								6870															4063	239	80	560	17	0	385	Anna	Anna	3,20978	0				0				4662	666	180	2484	7	0	2484	5022	717	240	2484	7	0	2484	7	7041	16116	277,67	366,33
Recording124	ProVisioNET_study_230_06	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									9611	0																								6870															919	230	100	460	4	12238	180	Anna	Anna	3,16834	0				0				919	230	100	460	4	12238	180	1219	305	160	500	4	12118	300	0	12118	12418	347,9	490,95
Recording124	ProVisioNET_study_230_06	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									9611	0																								6870															2104	191	80	385	11	0	385	Anna	Anna	3,23452	0				0				2663	1332	180	2484	2	0	2484	2723	1362	240	2484	2	0	2484	6	7041		277,67	
Recording124	ProVisioNET_study_230_06	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									9611	0																								6870															2159	1079	879	1279	2	21452	879	Anna	Anna	3,19324	0				0				2159	1079	879	1279	2	21452	879	2239	1119	919	1319	2	21412	919	0	21412	22332	284,01	329,13
Recording124	ProVisioNET_study_230_06	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									9611	0																								6870															1059	353	220	540	3	10679	220	Anna	Anna	3,11023	0				0				1059	353	220	540	3	10679	220	1319	440	240	700	3	10659	240	0	10659	10899	179,6	320,7
Recording124	ProVisioNET_study_230_06	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									9611	0																								6870															360	180	140	220	2	7800	140	Anna	Anna	3,16827	0				0				360	180	140	220	2	7800	140	420	210	160	260	2	7780	160	0	7780	7940	155,65	265,24
Recording124	ProVisioNET_study_230_06	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									9611	0																								6870															520	520	520	520	1	6521	520	Anna	Anna	3,0982	0				0				520	520	520	520	1	6521	520	560	560	560	560	1	6481	560	0		7041		277,67
Recording124	ProVisioNET_study_230_06	Male	Expert	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				1857	371	80	860	5	0	338	Classroom_Others	Classroom_Others	3,10391	0				0				1977	494	240	860	4	0	338	2137	534	300	939	4	0	338	0		338		315,77
Recording124	ProVisioNET_study_230_06	Male	Expert	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				10514	876	160	2618	12	398	520	Classroom_Others	Classroom_Others	3,08392	0				0				10674	1525	500	2618	7	398	520	11133	1590	560	2678	7	338	580	5	338	917	315,77	342,91
Recording124	ProVisioNET_study_230_06	Male	Expert	Clicking_pen	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				5817	969	100	2678	6	4335	100	Classroom_Others	Classroom_Others	3,01827	0				0				5917	2958	1959	3958	2	4335	1959	5957	2978	1959	3998	2	4335	1959	3				
Recording124	ProVisioNET_study_230_06	Male	Expert	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				2419	302	100	959	8	1617	180	Classroom_Others	Classroom_Others	3,02716	0				0				2559	853	300	1159	3	1617	300	2718	906	320	1219	3	1597	320	5	11451	1917	320,54	129,42
Recording124	ProVisioNET_study_230_06	Male	Expert	Clicking_pen	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				1795	299	80	660	6	25083	200	Classroom_Others	Classroom_Others	3,3093	0				0				1935	968	200	1735	2	25083	200	2015	1008	240	1775	2	25043	240	4	25043	25283	292,91	307,88
Recording124	ProVisioNET_study_230_06	Male	Expert	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				2419	302	100	959	8	1617	180	Classroom_Others	Classroom_Others	3,02716	0				0				2559	853	300	1159	3	1617	300	2718	906	320	1219	3	1597	320	5	11451	1917	320,54	129,42
Recording124	ProVisioNET_study_230_06	Male	Expert	Clicking_pen	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				220	220	220	220	1	1937	220	Classroom_Others	Classroom_Others	3,0876	0				0				220	220	220	220	1	1937	220	240	240	240	240	1	1917	240	0	1917	2157	129,42	410,95
Recording124	ProVisioNET_study_230_06	Male	Expert	Clicking_pen	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				2958	1479	420	2539	2	997	420	Classroom_Others	Classroom_Others	3,02804	0				0				2958	1479	420	2539	2	997	420	3058	1529	500	2559	2	917	500	0	917		342,91	
Recording124	ProVisioNET_study_230_06	Male	Expert	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												29917	0																																				1857	371	80	860	5	0	338	Classroom_Others	Classroom_Others	3,10391	0				0				1977	494	240	860	4	0	338	2137	534	300	939	4	0	338	0		338		315,77
Recording124	ProVisioNET_study_230_06	Male	Expert	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												29917	0																																				10514	876	160	2618	12	398	520	Classroom_Others	Classroom_Others	3,08392	0				0				10674	1525	500	2618	7	398	520	11133	1590	560	2678	7	338	580	5	338	917	315,77	342,91
Recording124	ProVisioNET_study_230_06	Male	Expert	Clicking_pen_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												29917	0																																				5817	969	100	2678	6	4335	100	Classroom_Others	Classroom_Others	3,01827	0				0				5917	2958	1959	3958	2	4335	1959	5957	2978	1959	3998	2	4335	1959	3				
Recording124	ProVisioNET_study_230_06	Male	Expert	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												29917	0																																				2419	302	100	959	8	1617	180	Classroom_Others	Classroom_Others	3,02716	0				0				2559	853	300	1159	3	1617	300	2718	906	320	1219	3	1597	320	5	11451	1917	320,54	129,42
Recording124	ProVisioNET_study_230_06	Male	Expert	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												29917	0																																				1859	266	60	660	7	25083	200	Classroom_Others	Classroom_Others	3,31343	0				0				2019	1009	200	1819	2	25083	200	2099	1049	240	1859	2	25043	240	5	25043	25283	292,91	307,88
Recording124	ProVisioNET_study_230_06	Male	Expert	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												29917	0																																				2419	302	100	959	8	1617	180	Classroom_Others	Classroom_Others	3,02716	0				0				2559	853	300	1159	3	1617	300	2718	906	320	1219	3	1597	320	5	11451	1917	320,54	129,42
Recording124	ProVisioNET_study_230_06	Male	Expert	Clicking_pen_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												29917	0																																				220	220	220	220	1	1937	220	Classroom_Others	Classroom_Others	3,0876	0				0				220	220	220	220	1	1937	220	240	240	240	240	1	1917	240	0	1917	2157	129,42	410,95
Recording124	ProVisioNET_study_230_06	Male	Expert	Clicking_pen_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												29917	0																																				2958	1479	420	2539	2	997	420	Classroom_Others	Classroom_Others	3,02804	0				0				2958	1479	420	2539	2	997	420	3058	1529	500	2559	2	917	500	0	917		342,91	
Recording124	ProVisioNET_study_230_06	Male	Expert	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	5097	510	80	1339	10	1081	240	Board_Screen	Board_Screen	3,11336	0				0				5157	737	180	1439	7	1081	1079	5517	788	240	1499	7	1041	1119	2	1041	16452	262,79	148,25
Recording124	ProVisioNET_study_230_06	Male	Expert	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	4637	515	140	999	9	361	680	Board_Screen	Board_Screen	3,06551	0				0				4637	515	140	999	9	361	680	5297	589	220	1079	9	261	780	0	261	1041	481,84	262,79
Recording124	ProVisioNET_study_230_06	Male	Expert	Drawing	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	6912	384	100	1679	18	2680	1679	Board_Screen	Board_Screen	3,00843	0				0				7552	1510	100	4018	5	2680	4018	7712	1542	120	4038	5	2660	4038	9	6717		110,23	
Recording124	ProVisioNET_study_230_06	Male	Expert	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	3579	447	80	1159	8	0	261	Board_Screen	Board_Screen	3,06198	0				0				3699	740	261	1279	5	0	261	3919	784	261	1319	5	0	261	3	7357	261	394,87	481,84
Recording124	ProVisioNET_study_230_06	Male	Expert	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	2259	753	80	1979	3	9276	80	Board_Screen	Board_Screen	3,02455	0				0				2818	1409	200	2618	2	9276	2618	2898	1449	240	2658	2	9236	2658	0		14253		622
Recording124	ProVisioNET_study_230_06	Male	Expert	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	4637	515	140	999	9	361	680	Board_Screen	Board_Screen	3,06551	0				0				4637	515	140	999	9	361	680	5297	589	220	1079	9	261	780	0	261	1041	481,84	262,79
Recording124	ProVisioNET_study_230_06	Male	Expert	Drawing	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	700	350	280	420	2	16492	420	Board_Screen	Board_Screen	3,17558	0				0				700	350	280	420	2	16492	420	780	390	320	460	2	16452	460	0	16452	16911	148,25	250,06
