Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording121	ProVisioNET_study_228_04	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4400	0																								2100															1179	295	80	820	4	806	100	Carl(a)		3,6862	0				0				1259	630	100	1159	2	806	100	1359	680	160	1199	2	746	160	1				
Recording121	ProVisioNET_study_228_04	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4400	0																								2100															2718	388	80	1139	7	1165	80	Carl(a)		3,59842	0				0				2818	939	260	1419	3	1165	260	2878	959	260	1419	3	1165	260	3	1705	1425	445,62	417,75
Recording121	ProVisioNET_study_228_04	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4400	0																								2100															580	116	80	200	5	18455	120	Carl(a)		3,24456	0				0				680	340	300	380	2	18455	380	800	400	360	440	2	18395	440	2				
Recording121	ProVisioNET_study_228_04	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									4400	0																								2100															240	240	240	240	1	1465	240	Carl(a)		3,54423	0				0				240	240	240	240	1	1465	240	280	280	280	280	1	1425	280	0	1425	1705	417,75	445,62
Recording121	ProVisioNET_study_228_04	Male	Expert	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				12093	1099	140	2658	11	3675	440	Anna	Anna	3,5967	0				0				12253	1750	140	4757	7	3675	440	12612	1802	160	4797	7	3615	500	3	3615		316,57	
Recording121	ProVisioNET_study_228_04	Male	Expert	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				220	220	220	220	1	4235	220	Anna	Anna	3,61936	0				0				220	220	220	220	1	4235	220	240	240	240	240	1	4215	240	0				
Recording121	ProVisioNET_study_228_04	Male	Expert	Clicking_pen	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				6816	296	100	720	23	237	100	Anna	Anna	3,50439	0				0				8135	1356	240	2858	6	237	2858	8235	1373	260	2878	6	217	2878	8	14749		326,34	
Recording121	ProVisioNET_study_228_04	Male	Expert	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				2938	588	160	1379	5	12430	1379	Anna	Anna	3,66709	0				0				3118	1559	1379	1739	2	12430	1379	3138	1569	1399	1739	2	12410	1399	2				
Recording121	ProVisioNET_study_228_04	Male	Expert	Clicking_pen	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				1139	285	80	720	4	3455	160	Anna	Anna	3,40795	0				0				1159	386	80	919	3	3455	160	1219	406	80	979	3	3455	160	1	6194	3615	402,09	316,57
Recording121	ProVisioNET_study_228_04	Male	Expert	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				220	220	220	220	1	4235	220	Anna	Anna	3,61936	0				0				220	220	220	220	1	4235	220	240	240	240	240	1	4215	240	0				
Recording121	ProVisioNET_study_228_04	Male	Expert	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				12093	1099	140	2658	11	3675	440	Anna	Anna	3,5967	0				0				12253	1750	140	4757	7	3675	440	12612	1802	160	4797	7	3615	500	3	3615		316,57	
Recording121	ProVisioNET_study_228_04	Male	Expert	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				220	220	220	220	1	4235	220	Anna	Anna	3,61936	0				0				220	220	220	220	1	4235	220	240	240	240	240	1	4215	240	0				
Recording121	ProVisioNET_study_228_04	Male	Expert	Clicking_pen_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				6816	296	100	720	23	237	100	Anna	Anna	3,50439	0				0				8135	1356	240	2858	6	237	2858	8235	1373	260	2878	6	217	2878	8	14749		326,34	
Recording121	ProVisioNET_study_228_04	Male	Expert	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				2938	588	160	1379	5	12430	1379	Anna	Anna	3,66709	0				0				3118	1559	1379	1739	2	12430	1379	3138	1569	1399	1739	2	12410	1399	2				
Recording121	ProVisioNET_study_228_04	Male	Expert	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				1139	285	80	720	4	3455	160	Anna	Anna	3,40795	0				0				1159	386	80	919	3	3455	160	1219	406	80	979	3	3455	160	1	6194	3615	402,09	316,57
Recording121	ProVisioNET_study_228_04	Male	Expert	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				220	220	220	220	1	4235	220	Anna	Anna	3,61936	0				0				220	220	220	220	1	4235	220	240	240	240	240	1	4215	240	0				
Recording121	ProVisioNET_study_228_04	Male	Expert	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1436	239	116	400	6	3179	160	Anna	Anna	3,63758	0				0				1476	369	116	800	4	3179	800	1616	404	156	800	4	3179	800	2	27205	23227	370,64	359,79
Recording121	ProVisioNET_study_228_04	Male	Expert	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	2139	535	280	800	4	7337	280	Anna	Anna	3,58485	0				0				2139	535	280	800	4	7337	280	2499	625	380	879	4	7237	380	0	15832	7616	359,86	325,73
Recording121	ProVisioNET_study_228_04	Male	Expert	Drawing	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	9435	590	80	1739	16	0	960	Anna	Anna	3,56704	0				0				10475	1496	140	5077	7	0	960	10615	1516	140	5097	7	0	960	6	11234		184,14	
Recording121	ProVisioNET_study_228_04	Male	Expert	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	6636	948	240	2219	7	2020	959	Anna	Anna	3,61795	0				0				6676	1335	340	2578	5	2020	959	6996	1399	420	2658	5	1940	1039	2	7616	15832	325,73	359,86
Recording121	ProVisioNET_study_228_04	Male	Expert	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	80	80	80	80	1	14472	80	Anna	Anna	3,61115	0				0				80	80	80	80	1	14472	80	100	100	100	100	1	14452	100	0		14552		165,85
Recording121	ProVisioNET_study_228_04	Male	Expert	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	999	250	160	400	4	3179	160	Anna	Anna	3,65622	0				0				1039	520	240	800	2	3179	800	1079	540	280	800	2	3179	800	2		23227		359,79
Recording121	ProVisioNET_study_228_04	Male	Expert	Drawing	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	580	116	100	160	5	5977	160	Anna	Anna	3,38238	0				0				899	450	300	600	2	5977	300	939	470	300	640	2	5977	300	1				
Recording121	ProVisioNET_study_228_04	Male	Expert	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	1436	239	116	400	6	3179	160	Anna	Anna	3,63758	0				0				1476	369	116	800	4	3179	800	1616	404	156	800	4	3179	800	2	27205	23227	370,64	359,79
Recording121	ProVisioNET_study_228_04	Male	Expert	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	2139	535	280	800	4	7337	280	Anna	Anna	3,58485	0				0				2139	535	280	800	4	7337	280	2499	625	380	879	4	7237	380	0	15832	7616	359,86	325,73
Recording121	ProVisioNET_study_228_04	Male	Expert	Drawing_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	9435	590	80	1739	16	0	960	Anna	Anna	3,56704	0				0				10475	1496	140	5077	7	0	960	10615	1516	140	5097	7	0	960	6	11234		184,14	
Recording121	ProVisioNET_study_228_04	Male	Expert	Drawing_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	6636	948	240	2219	7	2020	959	Anna	Anna	3,61795	0				0				6676	1335	340	2578	5	2020	959	6996	1399	420	2658	5	1940	1039	2	7616	15832	325,73	359,86
Recording121	ProVisioNET_study_228_04	Male	Expert	Drawing_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	80	80	80	80	1	14472	80	Anna	Anna	3,61115	0				0				80	80	80	80	1	14472	80	100	100	100	100	1	14452	100	0		14552		165,85
Recording121	ProVisioNET_study_228_04	Male	Expert	Drawing_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	999	250	160	400	4	3179	160	Anna	Anna	3,65622	0				0				1039	520	240	800	2	3179	800	1079	540	280	800	2	3179	800	2		23227		359,79
Recording121	ProVisioNET_study_228_04	Male	Expert	Drawing_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	580	116	100	160	5	5977	160	Anna	Anna	3,38238	0				0				899	450	300	600	2	5977	300	939	470	300	640	2	5977	300	1				
Recording121	ProVisioNET_study_228_04	Male	Expert	Drumming_with_hands	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0																														4857	694	280	1199	7	6151	520	Board_Screen		3,3809	0				0				4977	995	520	1559	5	6151	520	5237	1047	620	1599	5	6051	620	2	6051		124,61	
Recording121	ProVisioNET_study_228_04	Male	Expert	Drumming_with_hands	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0																														1099	366	80	640	3	11228	80	Board_Screen		3,4039	0				0				1139	570	500	640	2	11228	500	1239	620	540	700	2	11188	540	0				
