Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording119	ProVisioNET_study_139_07	Female	Novice	Chatting_with_neighbour	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0																								510															480	480	480	480	1	68	480	Bianca	Bianca	4,63888	0				0				480	480	480	480	1	68	480	480	480	480	480	1	68	480	0				
Recording119	ProVisioNET_study_139_07	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									2566	0																								510															5747	958	360	2239	6	7563	720	Anna	Anna	4,0731	0				0				5807	1452	400	2239	4	7563	1599	6007	1502	420	2259	4	7483	1679	2	7483		572,53	
Recording119	ProVisioNET_study_139_07	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									2566	0																								510															2319	290	100	560	8	1007	360	Anna	Anna	4,51852	0				0				3738	1869	320	3418	2	1007	3418	3778	1889	320	3458	2	967	3458	1		4425		715,89
Recording119	ProVisioNET_study_139_07	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									2566	0																								510															220	220	220	220	1	27891	220	Anna	Anna	4,91577	0				0				220	220	220	220	1	27891	220	240	240	240	240	1	27871	240	0	27871		122,36	
Recording119	ProVisioNET_study_139_07	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									2566	0																								510															720	360	340	380	2	5285	380	Anna	Anna	4,31486	0				0				720	360	340	380	2	5285	380	780	390	360	420	2	5245	420	0	10162		108,22	
Recording119	ProVisioNET_study_139_07	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									2566	0																								510															1319	440	360	480	3	68	480	Anna	Anna	4,70771	0				0				1799	1799	1799	1799	1	68	1799	1799	1799	1799	1799	1	68	1799	0				
Recording119	ProVisioNET_study_139_07	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									2566	0																								510															12752	981	120	2439	13	68	480	Anna	Anna	4,50004	0				0				13652	1706	300	4377	8	68	480	14092	1761	320	4497	8	68	480	0	4425	6984	715,89	437
Recording119	ProVisioNET_study_139_07	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									2566	0																								510															1399	1399	1399	1399	1	21655	1399	Anna	Anna	4,14103	0				0				1399	1399	1399	1399	1	21655	1399	1399	1399	1399	1399	1	21655	1399	0				
Recording119	ProVisioNET_study_139_07	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									2566	0																								510															440	440	440	440	1	7044	440	Anna	Anna	4,30618	0				0				440	440	440	440	1	7044	440	500	500	500	500	1	6984	500	0	6984	7483	437	572,53
Recording119	ProVisioNET_study_139_07	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									2566	0																								510															240	120	120	120	2	9722	120	Anna	Anna	4,48883	0				0				240	120	120	120	2	9722	120	280	140	140	140	2	9702	140	0	19276	9842	297	314,84
Recording119	ProVisioNET_study_139_07	Female	Novice	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				1179	393	380	420	3	6052	380	Bianca	Bianca	4,12341	0				0				1179	393	380	420	3	6052	380	1339	446	420	480	3	6012	420	0	6012	6432	185,37	386,85
Recording119	ProVisioNET_study_139_07	Female	Novice	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				15989	888	80	3398	18	0	1395	Bianca	Bianca	4,28271	0				0				16828	1683	260	5859	10	0	1395	17248	1725	280	5899	10	0	1395	4	3693	5512	591,46	385,6
Recording119	ProVisioNET_study_139_07	Female	Novice	Clicking_pen	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				80	80	80	80	1	6892	80	Bianca	Bianca	3,91692	0				0				80	80	80	80	1	6892	80	100	100	100	100	1	6872	100	0				
Recording119	ProVisioNET_study_139_07	Female	Novice	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				2359	393	100	760	6	2794	120	Bianca	Bianca	4,30202	0				0				2419	806	680	899	3	2794	899	2578	859	740	959	3	2734	959	3	9770	3693	507,65	591,46
Recording119	ProVisioNET_study_139_07	Female	Novice	Clicking_pen	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				3178	227	100	819	14	1635	140	Bianca	Bianca	4,0062	0				0				3378	338	100	999	10	1635	999	3678	368	120	1019	10	1615	1019	3	5512	6012	385,6	185,37
Recording119	ProVisioNET_study_139_07	Female	Novice	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				2359	393	100	760	6	2794	120	Bianca	Bianca	4,30202	0				0				2419	806	680	899	3	2794	899	2578	859	740	959	3	2734	959	3	9770	3693	507,65	591,46
Recording119	ProVisioNET_study_139_07	Female	Novice	Clicking_pen	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				480	240	140	340	2	15766	340	Bianca	Bianca	4,03033	0				0				500	500	500	500	1	15766	500	520	520	520	520	1	15746	520	1	15746		173,48	
Recording119	ProVisioNET_study_139_07	Female	Novice	Clicking_pen	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				879	220	140	380	4	13068	140	Bianca	Bianca	4,38475	0				0				939	470	400	540	2	13068	400	1039	520	460	580	2	13008	460	2	13008	13468	324,66	340,72
Recording119	ProVisioNET_study_139_07	Female	Novice	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				1179	393	380	420	3	6052	380	Bianca	Bianca	4,12341	0				0				1179	393	380	420	3	6052	380	1339	446	420	480	3	6012	420	0	6012	6432	185,37	386,85
Recording119	ProVisioNET_study_139_07	Female	Novice	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				15989	888	80	3398	18	0	1395	Bianca	Bianca	4,28271	0				0				16828	1683	260	5859	10	0	1395	17248	1725	280	5899	10	0	1395	4	3693	5512	591,46	385,6
Recording119	ProVisioNET_study_139_07	Female	Novice	Clicking_pen_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				80	80	80	80	1	6892	80	Bianca	Bianca	3,91692	0				0				80	80	80	80	1	6892	80	100	100	100	100	1	6872	100	0				
Recording119	ProVisioNET_study_139_07	Female	Novice	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				2359	393	100	760	6	2794	120	Bianca	Bianca	4,30202	0				0				2419	806	680	899	3	2794	899	2578	859	740	959	3	2734	959	3	9770	3693	507,65	591,46
Recording119	ProVisioNET_study_139_07	Female	Novice	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				3178	227	100	819	14	1635	140	Bianca	Bianca	4,0062	0				0				3378	338	100	999	10	1635	999	3678	368	120	1019	10	1615	1019	3	5512	6012	385,6	185,37
Recording119	ProVisioNET_study_139_07	Female	Novice	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				2359	393	100	760	6	2794	120	Bianca	Bianca	4,30202	0				0				2419	806	680	899	3	2794	899	2578	859	740	959	3	2734	959	3	9770	3693	507,65	591,46
Recording119	ProVisioNET_study_139_07	Female	Novice	Clicking_pen_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				480	240	140	340	2	15766	340	Bianca	Bianca	4,03033	0				0				500	500	500	500	1	15766	500	520	520	520	520	1	15746	520	1	15746		173,48	
Recording119	ProVisioNET_study_139_07	Female	Novice	Clicking_pen_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				879	220	140	380	4	13068	140	Bianca	Bianca	4,38475	0				0				939	470	400	540	2	13068	400	1039	520	460	580	2	13008	460	2	13008	13468	324,66	340,72
Recording119	ProVisioNET_study_139_07	Female	Novice	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				9156													605	303	185	420	2	0	185	Bianca,Disruptive_Person		4,10691	0				0				745	745	745	745	1	0	745	745	745	745	745	1	0	745	0		745		608,15
Recording119	ProVisioNET_study_139_07	Female	Novice	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				9156													3498	583	140	1339	6	845	260	Bianca,Disruptive_Person		3,98707	0				0				3650	730	140	2691	5	845	260	3870	774	180	2731	5	845	260	0	1565	1105	661,76	472,2
Recording119	ProVisioNET_study_139_07	Female	Novice	Drawing	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				9156													1899	380	200	660	5	4143	660	Bianca,Disruptive_Person		3,57951	0				0				2079	2079	2079	2079	1	4143	2079	2119	2119	2119	2119	1	4103	2119	4				
Recording119	ProVisioNET_study_139_07	Female	Novice	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				9156													700	233	120	360	3	1205	360	Bianca,Disruptive_Person		4,0926	0				0				720	360	360	360	2	1205	360	740	370	360	380	2	1205	360	1		1565		661,76
Recording119	ProVisioNET_study_139_07	Female	Novice	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				9156													100	100	100	100	1	6762	100	Bianca,Disruptive_Person		3,71429	0				0				100	100	100	100	1	6762	100	160	160	160	160	1	6702	160	0				
