Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording095	ProVisioNET_study_217_01	Female	Expert	Chatting_with_neighbour	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0																								8553															0				0			Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			0				0			0				0			0				
Recording095	ProVisioNET_study_217_01	Female	Expert	Chatting_with_neighbour	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0																								8553															2008	502	80	1099	4	8492	580	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			2488	2488	2488	2488	1	8492	2488	2548	2548	2548	2548	1	8432	2548	1	8432		422,55	
Recording095	ProVisioNET_study_217_01	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									10980	0																								8553															1699	849	420	1279	2	8012	420	Board_Screen		0				0			1699	849	420	1279	2	8012	420	1779	889	460	1319	2	7972	460	0		8432		422,55
Recording095	ProVisioNET_study_217_01	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									10980	0																								8553															5617	511	80	1159	11	8492	580	Board_Screen		0				0			6676	1335	700	2558	5	8492	2558	6916	1383	780	2618	5	8432	2618	1	8432	11050	422,55	214,46
Recording095	ProVisioNET_study_217_01	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									10980	0																								8553															11213	273	80	1179	41	257	120	Board_Screen		0				0			15048	3010	221	7532	5	0	7532	15188	3038	261	7532	5	0	7532	19		28500		336,99
Recording095	ProVisioNET_study_217_01	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									10980	0																								8553															1199	300	80	740	4	11330	180	Board_Screen		0				0			1479	493	80	1219	3	11330	180	1639	546	140	1239	3	11250	260	0	11250		311,04	
Recording095	ProVisioNET_study_217_01	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									10980	0																								8553															780	195	140	300	4	11110	140	Board_Screen		0				0			780	195	140	300	4	11110	140	999	250	200	360	4	11050	200	0	11050	11250	214,46	311,04
Recording095	ProVisioNET_study_217_01	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									10980	0																								8553															2079	520	80	1099	4	8492	580	Board_Screen		0				0			2558	2558	2558	2558	1	8492	2558	2618	2618	2618	2618	1	8432	2618	1	8432	11050	422,55	214,46
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				240	240	240	240	1	28950	240	Bianca	Bianca	0				0			240	240	240	240	1	28950	240	340	340	340	340	1	28850	340	0				
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				1489	372	100	640	4	14399	300	Bianca	Bianca	0				0			1589	530	300	839	3	14399	300	1789	596	380	879	3	14319	380	0				
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				2259	226	80	660	10	19056	100	Bianca	Bianca	0				0			3018	3018	3018	3018	1	19056	3018	3178	3178	3178	3178	1	18896	3178	5				
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				4245	303	80	1159	14	0	727	Bianca	Bianca	0				0			5344	1336	200	2798	4	0	727	5364	1341	200	2798	4	0	727	1		727		235,25
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				400	133	100	180	3	5484	120	Bianca	Bianca	0				0			400	133	100	180	3	5484	120	520	173	100	260	3	5444	160	0				
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				5844	390	80	1599	15	0	727	Bianca	Bianca	0				0			7063	2354	727	3538	3	0	727	7083	2361	727	3558	3	0	727	2		727		235,25
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				7096	417	80	1939	17	787	660	Bianca	Bianca	0				0			8955	1791	660	3698	5	787	660	9155	1831	720	3718	5	727	720	5	727	16098	235,25	226,35
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				2858	476	100	1199	6	22434	240	Bianca	Bianca	0				0			3178	1589	1199	1979	2	22434	1979	3218	1609	1199	2019	2	22394	2019	1				
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				180	180	180	180	1	16118	180	Bianca	Bianca	0				0			180	180	180	180	1	16118	180	200	200	200	200	1	16098	200	0	16098		226,35	
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				240	240	240	240	1	28950	240	Bianca	Bianca	0				0			240	240	240	240	1	28950	240	340	340	340	340	1	28850	340	0				
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				1489	372	100	640	4	14399	300	Bianca	Bianca	0				0			1589	530	300	839	3	14399	300	1789	596	380	879	3	14319	380	0				
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				2259	226	80	660	10	19056	100	Bianca	Bianca	0				0			3018	3018	3018	3018	1	19056	3018	3178	3178	3178	3178	1	18896	3178	5				
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				4245	303	80	1159	14	0	727	Bianca	Bianca	0				0			5344	1336	200	2798	4	0	727	5364	1341	200	2798	4	0	727	1		727		235,25
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				400	133	100	180	3	5484	120	Bianca	Bianca	0				0			400	133	100	180	3	5484	120	520	173	100	260	3	5444	160	0				
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				5844	390	80	1599	15	0	727	Bianca	Bianca	0				0			7063	2354	727	3538	3	0	727	7083	2361	727	3558	3	0	727	2		727		235,25
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				7096	417	80	1939	17	787	660	Bianca	Bianca	0				0			8955	1791	660	3698	5	787	660	9155	1831	720	3718	5	727	720	5	727	16098	235,25	226,35
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				2858	476	100	1199	6	22434	240	Bianca	Bianca	0				0			3178	1589	1199	1979	2	22434	1979	3218	1609	1199	2019	2	22394	2019	1				
Recording095	ProVisioNET_study_217_01	Female	Expert	Clicking_pen_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																																				180	180	180	180	1	16118	180	Bianca	Bianca	0				0			180	180	180	180	1	16118	180	200	200	200	200	1	16098	200	0	16098		226,35	
Recording095	ProVisioNET_study_217_01	Female	Expert	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				2575													0				0			Material_Students	Material_Students	0				0			0				0			0				0			0				
Recording095	ProVisioNET_study_217_01	Female	Expert	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				2575													0				0			Material_Students	Material_Students	0				0			0				0			0				0			0				
Recording095	ProVisioNET_study_217_01	Female	Expert	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				2575													595	298	280	315	2	0	315	Material_Students	Material_Students	0				0			655	655	655	655	1	0	655	655	655	655	655	1	0	655	0				
Recording095	ProVisioNET_study_217_01	Female	Expert	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				2575													1695	424	280	820	4	0	315	Material_Students	Material_Students	0				0			1815	907	820	995	2	0	995	1835	917	840	995	2	0	995	0	2154	2994	102,78	169,46
Recording095	ProVisioNET_study_217_01	Female	Expert	Drawing	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				2575													4155	1039	280	2037	4	715	280	Material_Students	Material_Students	0				0			4175	1392	280	2037	3	715	280	4295	1432	300	2077	3	695	300	1	3274	2994	148,61	169,46
Recording095	ProVisioNET_study_217_01	Female	Expert	Drawing	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				2575													260	260	260	260	1	3014	260	Material_Students	Material_Students	0				0			260	260	260	260	1	3014	260	280	280	280	280	1	2994	280	0	2994	3274	169,46	148,61
