Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording129	ProVisioNET_study_234_02	Female	Expert	Chatting_with_neighbour	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0																								3932															100	100	100	100	1	1346	100	Anna	Anna	4,02722	0				0				100	100	100	100	1	1346	100	140	140	140	140	1	1306	140	0				
Recording129	ProVisioNET_study_234_02	Female	Expert	Chatting_with_neighbour	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0																								3932															240	240	240	240	1	486	240	Anna	Anna	4,45981	0				0				240	240	240	240	1	486	240	320	320	320	320	1	406	320	0	406	726	338,55	141,44
Recording129	ProVisioNET_study_234_02	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5528	0																								3932															7116	323	80	979	22	2585	220	Anna		4,25261	0				0				8275	1379	600	2459	6	2585	2299	8575	1429	620	2538	6	2545	2339	10	9601		480,5	
Recording129	ProVisioNET_study_234_02	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5528	0																								3932															3118	624	160	1499	5	9441	160	Anna		4,13988	0				0				3138	785	160	1779	4	9441	160	3298	824	220	1839	4	9381	220	1	22133	9601	392,51	480,5
Recording129	ProVisioNET_study_234_02	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5528	0																								3932															1639	234	80	400	7	14418	280	Anna		3,74923	0				0				1939	969	760	1179	2	14418	1179	1979	989	780	1199	2	14398	1199	2				
Recording129	ProVisioNET_study_234_02	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5528	0																								3932															9441	524	80	1459	18	0	406	Anna		4,35535	0				0				10000	1111	100	4417	9	0	406	10280	1142	120	4437	9	0	406	5	726	406	141,44	338,55
Recording129	ProVisioNET_study_234_02	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5528	0																								3932															879	293	100	500	3	746	100	Anna		4,01041	0				0				959	480	100	859	2	746	100	999	500	120	879	2	726	120	0	726		141,44	
Recording129	ProVisioNET_study_234_02	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5528	0																								3932															100	100	100	100	1	1346	100	Anna		4,02722	0				0				100	100	100	100	1	1346	100	140	140	140	140	1	1306	140	0				
Recording129	ProVisioNET_study_234_02	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5528	0																								3932															100	100	100	100	1	9181	100	Anna		4,46213	0				0				100	100	100	100	1	9181	100	160	160	160	160	1	9121	160	0				
Recording129	ProVisioNET_study_234_02	Female	Expert	Chatting_with_neighbour_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									5528	0																								3932															240	240	240	240	1	486	240	Anna		4,45981	0				0				240	240	240	240	1	486	240	320	320	320	320	1	406	320	0	406	726	338,55	141,44
Recording129	ProVisioNET_study_234_02	Female	Expert	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						3237														1161	1161	1161	1161	1	3724	1161	Anna,Disruptive_Person	Anna,Disruptive_Person	4,39578	0				0				1161	1161	1161	1161	1	3724	1161	1181	1181	1181	1181	1	3704	1181	0				
Recording129	ProVisioNET_study_234_02	Female	Expert	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						3237														0				0			Anna,Disruptive_Person	Anna,Disruptive_Person		0				0				0				0			0				0			0				
Recording129	ProVisioNET_study_234_02	Female	Expert	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						3237														0				0			Anna,Disruptive_Person	Anna,Disruptive_Person		0				0				0				0			0				0			0				
Recording129	ProVisioNET_study_234_02	Female	Expert	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						3237														1861	930	700	1161	2	1726	700	Anna,Disruptive_Person	Anna,Disruptive_Person	4,34394	0				0				1861	930	700	1161	2	1726	700	1921	960	740	1181	2	1686	740	0				
Recording129	ProVisioNET_study_234_02	Female	Expert	Clicking_pen	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						3237														1466	733	666	800	2	0	666	Anna,Disruptive_Person	Anna,Disruptive_Person	3,99339	0				0				1486	1486	1486	1486	1	0	1486	1486	1486	1486	1486	1	0	1486	1				
Recording129	ProVisioNET_study_234_02	Female	Expert	Clicking_pen	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						3237														1719	573	420	700	3	1726	700	Anna,Disruptive_Person	Anna,Disruptive_Person	4,34191	0				0				1839	1839	1839	1839	1	1726	1839	1879	1879	1879	1879	1	1686	1879	1				
Recording129	ProVisioNET_study_234_02	Female	Expert	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4885	0																						3237														4629	579	140	1279	8	3724	1279	Anna	Anna	4,36221	0				0				4729	788	140	2239	6	3724	2239	4969	828	160	2259	6	3704	2259	1	7882	9701	491,33	321,27
Recording129	ProVisioNET_study_234_02	Female	Expert	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4885	0																						3237														4098	341	100	1139	12	6683	260	Anna	Anna	4,28331	0				0				4197	600	100	1139	7	6683	580	4577	654	160	1219	7	6663	600	5	6663	9281	130,44	386,52
Recording129	ProVisioNET_study_234_02	Female	Expert	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4885	0																						3237														3338	417	80	879	8	10720	360	Anna	Anna	4,48885	0				0				4058	4058	4058	4058	1	10720	4058	4158	4158	4158	4158	1	10620	4158	3		14778		434,56
Recording129	ProVisioNET_study_234_02	Female	Expert	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4885	0																						3237														280	140	80	200	2	7582	80	Anna	Anna	4,04714	0				0				300	300	300	300	1	7582	300	300	300	300	300	1	7582	300	0		7882		491,33
Recording129	ProVisioNET_study_234_02	Female	Expert	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4885	0																						3237														1979	989	700	1279	2	1726	700	Anna	Anna	4,33889	0				0				1979	989	700	1279	2	1726	700	2039	1019	740	1299	2	1686	740	0				
Recording129	ProVisioNET_study_234_02	Female	Expert	Clicking_pen_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4885	0																						3237														220	110	80	140	2	6523	140	Anna	Anna	4,43211	0				0				220	110	80	140	2	6523	140	240	120	80	160	2	6503	160	0		6663		130,44
Recording129	ProVisioNET_study_234_02	Female	Expert	Clicking_pen_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4885	0																						3237														7162	551	80	1119	13	0	666	Anna	Anna	4,22889	0				0				7642	1911	80	3438	4	0	1486	7802	1951	160	3518	4	0	1486	6				
Recording129	ProVisioNET_study_234_02	Female	Expert	Clicking_pen_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4885	0																						3237														2399	480	240	700	5	1726	700	Anna	Anna	4,36828	0				0				2519	840	240	1839	3	1726	1839	2678	893	340	1879	3	1686	1879	1		16037		220,62
Recording129	ProVisioNET_study_234_02	Female	Expert	Clicking_pen_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4885	0																						3237														400	400	400	400	1	22074	400	Anna	Anna	4,2597	0				0				400	400	400	400	1	22074	400	440	440	440	440	1	22034	440	0	22034		244,09	
Recording129	ProVisioNET_study_234_02	Female	Expert	Clicking_pen_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												4885	0																						3237														220	220	220	220	1	15138	220	Anna	Anna	4,42985	0				0				220	220	220	220	1	15138	220	300	300	300	300	1	15058	300	0				
Recording129	ProVisioNET_study_234_02	Female	Expert	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				20351													2838	473	180	1139	6	742	480	Carl(a)	Carl(a)	4,44516	0				0				3058	1019	180	1979	3	742	899	3218	1073	240	2039	3	702	939	2				
Recording129	ProVisioNET_study_234_02	Female	Expert	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				20351													1122	374	200	562	3	0	562	Carl(a)	Carl(a)	4,5746	0				0				1122	374	200	562	3	0	562	1222	407	220	562	3	0	562	0	8997		421,03	
Recording129	ProVisioNET_study_234_02	Female	Expert	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				20351													6482	499	100	1299	13	7578	300	Carl(a)	Carl(a)	4,59673	0				0				7042	1408	286	2139	5	7578	1419	7342	1468	326	2199	5	7458	1539	5	21530	8997	134,84	421,03
Recording129	ProVisioNET_study_234_02	Female	Expert	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				20351													120	120	120	120	1	11576	120	Carl(a)	Carl(a)	4,7492	0				0				120	120	120	120	1	11576	120	180	180	180	180	1	11516	180	0		11696		248,74
Recording129	ProVisioNET_study_234_02	Female	Expert	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				20351													6196	516	100	1299	12	7578	300	Carl(a)	Carl(a)	4,58994	0				0				6756	1689	1419	2139	4	7578	1419	7016	1754	1439	2199	4	7458	1539	5	21530	8997	134,84	421,03
