Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									12003	0																								10219															8133	813	100	2139	10	0	794	Carl(a)	Carl(a)	0				0			12970	3243	100	6876	4	0	794	13070	3268	100	6936	4	0	794	1	16285	794	396,67	373,39
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									12003	0																								10219															4917	447	100	1799	11	914	260	Carl(a)	Carl(a)	0				0			6076	1215	260	1799	5	914	1479	6296	1259	280	1859	5	794	1599	4	794	8850	373,39	341,87
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									12003	0																								10219															794	794	794	794	1	0	794	Carl(a)	Carl(a)	0				0			794	794	794	794	1	0	794	794	794	794	794	1	0	794	0		794		373,39
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									12003	0																								10219															180	180	180	180	1	15666	180	Carl(a)	Carl(a)	0				0			180	180	180	180	1	15666	180	180	180	180	180	1	15666	180	0		15845		467,3
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									12003	0																								10219															1659	237	80	380	7	8350	80	Carl(a)	Carl(a)	0				0			2079	693	80	1439	3	8350	80	2139	713	100	1479	3	8330	100	2	8850		341,87	
Recording093	ProVisioNET_study_216_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									12003	0																								10219															240	120	80	160	2	5991	80	Carl(a)	Carl(a)	0				0			240	120	80	160	2	5991	80	320	160	140	180	2	5931	140	0	16105	16285	251,43	396,67
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						8917														3098	1033	260	1479	3	2549	260	Material_Students	Material_Students	0				0			3098	1033	260	1479	3	2549	260	3358	1119	360	1579	3	2449	360	0		7326		212,62
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						8917														1039	520	120	919	2	4608	120	Material_Students	Material_Students	0				0			1059	1059	1059	1059	1	4608	1059	1139	1139	1139	1139	1	4528	1139	0				
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						8917														160	160	160	160	1	3009	160	Material_Students	Material_Students	0				0			160	160	160	160	1	3009	160	200	200	200	200	1	2969	200	0				
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						8917														160	160	160	160	1	10224	160	Material_Students	Material_Students	0				0			160	160	160	160	1	10224	160	200	200	200	200	1	10184	200	0		10384		104,85
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						8917														160	160	160	160	1	3009	160	Material_Students	Material_Students	0				0			160	160	160	160	1	3009	160	200	200	200	200	1	2969	200	0				
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						8917														287	143	47	240	2	7626	240	Material_Students	Material_Students	0				0			287	143	47	240	2	7626	240	327	163	67	260	2	7606	260	0	7606		153,29	
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						8917														460	230	220	240	2	7366	240	Material_Students	Material_Students	0				0			460	230	220	240	2	7366	240	540	270	260	280	2	7326	280	0	7326	7606	212,62	153,29
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												10451	0																						8917														4118	824	260	1479	5	2549	260	Material_Teacher	Material_Teacher	0				0			4118	824	260	1479	5	2549	260	4437	887	360	1579	5	2449	360	0	13222	7326	216,95	212,62
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												10451	0																						8917														1039	520	120	919	2	4608	120	Material_Teacher	Material_Teacher	0				0			1059	1059	1059	1059	1	4608	1059	1139	1139	1139	1139	1	4528	1139	0				
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												10451	0																						8917														160	160	160	160	1	3009	160	Material_Teacher	Material_Teacher	0				0			160	160	160	160	1	3009	160	200	200	200	200	1	2969	200	0				
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												10451	0																						8917														160	160	160	160	1	10224	160	Material_Teacher	Material_Teacher	0				0			160	160	160	160	1	10224	160	200	200	200	200	1	10184	200	0		10384		104,85
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												10451	0																						8917														160	160	160	160	1	3009	160	Material_Teacher	Material_Teacher	0				0			160	160	160	160	1	3009	160	200	200	200	200	1	2969	200	0				
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												10451	0																						8917														1599	533	240	1119	3	7626	240	Material_Teacher	Material_Teacher	0				0			1599	533	240	1119	3	7626	240	1699	566	260	1179	3	7606	260	0	7606	10644	153,29	310,26
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												10451	0																						8917														9862	580	88	2259	17	14602	180	Material_Teacher	Material_Teacher	0				0			15398	15398	15398	15398	1	14602	15398	15458	15458	15458	15458	1	14542	15458	13	14542		390,98	
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												10451	0																						8917														640	213	180	240	3	7366	240	Material_Teacher	Material_Teacher	0				0			640	213	180	240	3	7366	240	780	260	240	280	3	7326	280	0	7326	7606	212,62	153,29
Recording093	ProVisioNET_study_216_08	Male	Expert	Clicking_pen_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												10451	0																						8917														1339	1339	1339	1339	1	10704	1339	Material_Teacher	Material_Teacher	0				0			1339	1339	1339	1339	1	10704	1339	1399	1399	1399	1399	1	10644	1399	0	10644	12043	310,26	326,19
Recording093	ProVisioNET_study_216_08	Male	Expert	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				19761													440	220	120	320	2	17412	120	Carl(a),Material_Teacher	Material_Teacher	0				0			440	220	120	320	2	17412	120	540	270	200	340	2	17332	200	0	17332		303,64	
Recording093	ProVisioNET_study_216_08	Male	Expert	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				19761													10634	2127	580	3818	5	2780	580	Carl(a),Material_Teacher	Material_Teacher	0				0			11653	2913	580	5257	4	2780	580	11993	2998	660	5297	4	2700	660	0	2700	3360	381,33	419,45
Recording093	ProVisioNET_study_216_08	Male	Expert	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				19761													6956	1159	120	5177	6	18491	260	Carl(a),Material_Teacher	Material_Teacher	0				0			7036	3518	260	6776	2	18491	260	7116	3558	300	6816	2	18451	300	3	19870	18751	271,36	212,91
Recording093	ProVisioNET_study_216_08	Male	Expert	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				19761													6956	1159	120	5177	6	18491	260	Carl(a),Material_Teacher	Material_Teacher	0				0			7036	3518	260	6776	2	18491	260	7116	3558	300	6816	2	18451	300	3	19870	18751	271,36	212,91
Recording093	ProVisioNET_study_216_08	Male	Expert	Drawing	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				19761													1279	640	320	959	2	10716	959	Carl(a),Material_Teacher	Material_Teacher	0				0			1319	1319	1319	1319	1	10716	1319	1359	1359	1359	1359	1	10676	1359	1	10676	12035	232,5	211,23
Recording093	ProVisioNET_study_216_08	Male	Expert	Drawing	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				19761													5413	773	160	2273	7	0	202	Carl(a),Material_Teacher	Material_Teacher	0				0			5553	1851	400	2700	3	0	2700	5753	1918	540	2700	3	0	2700	4	3360	2700	419,45	381,33
Recording093	ProVisioNET_study_216_08	Male	Expert	Drawing	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				19761													200	200	200	200	1	6138	200	Carl(a),Material_Teacher	Material_Teacher	0				0			200	200	200	200	1	6138	200	280	280	280	280	1	6058	280	0	6058		395,52	
Recording093	ProVisioNET_study_216_08	Male	Expert	Drawing	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				19761													1559	390	100	1079	4	6518	100	Carl(a),Material_Teacher	Material_Teacher	0				0			1599	533	260	1079	3	6518	260	1679	560	280	1119	3	6498	280	1	18751	6778	212,91	463,79
Recording093	ProVisioNET_study_216_08	Male	Expert	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															32117	0																				19761													4637	773	120	2459	6	17412	120	Anna		0				0			4657	931	120	2618	5	17412	120	4897	979	200	2698	5	17332	200	1	17332	49733	303,64	391,53
